fixture,program,mode,backend,cell,actual_run
umask-mode,umask_mode,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
umask-mode,umask_mode,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
umask-mode,umask_mode,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
umask-mode,umask_mode,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
umask-mode,umask_mode,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
umask-mode,umask_mode,custom,ptrace,DECLINED-IN-MANIFEST,
umask-mode,umask_mode,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
umask-mode,umask_mode,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
umask-mode,umask_mode,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
umask-mode,umask_mode,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
umask-mode,umask_mode,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
uname-identity,uname_identity,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=4 rc=0
uname-identity,uname_identity,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
uname-identity,uname_identity,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
uname-identity,uname_identity,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
uname-identity,uname_identity,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
uname-identity,uname_identity,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
uname-identity,uname_identity,naked,ptrace,NOT-WIRED,
uname-identity,uname_identity,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
uname-identity,uname_identity,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
uname-identity,uname_identity,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
uname-identity,uname_identity,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
uname-identity,uname_identity,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
uname-identity,uname_identity,replay,ptrace,DECLINED-IN-MANIFEST,
uname-identity,uname_identity,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
uname-identity,uname_identity,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
uname-identity,uname_identity,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
uname-identity,uname_identity,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
uname-identity,uname_identity,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
uname-identity,uname_identity,chaos,ptrace,DECLINED-IN-MANIFEST,
uname-identity,uname_identity,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
uname-identity,uname_identity,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
uname-identity,uname_identity,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
uname-identity,uname_identity,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
uname-identity,uname_identity,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
uname-identity,uname_identity,custom,ptrace,DECLINED-IN-MANIFEST,
uname-identity,uname_identity,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
uname-identity,uname_identity,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
uname-identity,uname_identity,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
uname-identity,uname_identity,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
uname-identity,uname_identity,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=5 rc=0
utimensat-determinism,utimensat_determinism,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
utimensat-determinism,utimensat_determinism,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
utimensat-determinism,utimensat_determinism,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,naked,ptrace,NOT-WIRED,
utimensat-determinism,utimensat_determinism,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
utimensat-determinism,utimensat_determinism,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
utimensat-determinism,utimensat_determinism,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,replay,ptrace,DECLINED-IN-MANIFEST,
utimensat-determinism,utimensat_determinism,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
utimensat-determinism,utimensat_determinism,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
utimensat-determinism,utimensat_determinism,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,chaos,ptrace,DECLINED-IN-MANIFEST,
utimensat-determinism,utimensat_determinism,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
utimensat-determinism,utimensat_determinism,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
utimensat-determinism,utimensat_determinism,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,custom,ptrace,DECLINED-IN-MANIFEST,
utimensat-determinism,utimensat_determinism,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
utimensat-determinism,utimensat_determinism,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
utimensat-determinism,utimensat_determinism,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
utimensat-determinism,utimensat_determinism,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
socket-options,socket_options,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
socket-options,socket_options,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
socket-options,socket_options,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
socket-options,socket_options,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
socket-options,socket_options,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
socket-options,socket_options,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
socket-options,socket_options,naked,ptrace,NOT-WIRED,
socket-options,socket_options,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
socket-options,socket_options,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
socket-options,socket_options,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
socket-options,socket_options,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
socket-options,socket_options,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
socket-options,socket_options,replay,ptrace,DECLINED-IN-MANIFEST,
socket-options,socket_options,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
socket-options,socket_options,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
socket-options,socket_options,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
socket-options,socket_options,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
socket-options,socket_options,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
socket-options,socket_options,chaos,ptrace,DECLINED-IN-MANIFEST,
socket-options,socket_options,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
socket-options,socket_options,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
socket-options,socket_options,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
socket-options,socket_options,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
socket-options,socket_options,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
socket-options,socket_options,custom,ptrace,DECLINED-IN-MANIFEST,
socket-options,socket_options,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
socket-options,socket_options,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
socket-options,socket_options,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
socket-options,socket_options,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
socket-options,socket_options,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=5 rc=0
shutdown-socketpair,shutdown_socketpair,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
shutdown-socketpair,shutdown_socketpair,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
shutdown-socketpair,shutdown_socketpair,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,naked,ptrace,NOT-WIRED,
shutdown-socketpair,shutdown_socketpair,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
shutdown-socketpair,shutdown_socketpair,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
shutdown-socketpair,shutdown_socketpair,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,replay,ptrace,DECLINED-IN-MANIFEST,
shutdown-socketpair,shutdown_socketpair,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
shutdown-socketpair,shutdown_socketpair,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
shutdown-socketpair,shutdown_socketpair,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,chaos,ptrace,DECLINED-IN-MANIFEST,
shutdown-socketpair,shutdown_socketpair,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
shutdown-socketpair,shutdown_socketpair,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
shutdown-socketpair,shutdown_socketpair,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,custom,ptrace,DECLINED-IN-MANIFEST,
shutdown-socketpair,shutdown_socketpair,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
shutdown-socketpair,shutdown_socketpair,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
shutdown-socketpair,shutdown_socketpair,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
shutdown-socketpair,shutdown_socketpair,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
sockname-unnamed,sockname_unnamed,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
sockname-unnamed,sockname_unnamed,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
sockname-unnamed,sockname_unnamed,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,naked,ptrace,NOT-WIRED,
sockname-unnamed,sockname_unnamed,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
sockname-unnamed,sockname_unnamed,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
sockname-unnamed,sockname_unnamed,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,replay,ptrace,DECLINED-IN-MANIFEST,
sockname-unnamed,sockname_unnamed,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
sockname-unnamed,sockname_unnamed,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
sockname-unnamed,sockname_unnamed,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,chaos,ptrace,DECLINED-IN-MANIFEST,
sockname-unnamed,sockname_unnamed,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
sockname-unnamed,sockname_unnamed,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
sockname-unnamed,sockname_unnamed,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,custom,ptrace,DECLINED-IN-MANIFEST,
sockname-unnamed,sockname_unnamed,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
sockname-unnamed,sockname_unnamed,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
sockname-unnamed,sockname_unnamed,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sockname-unnamed,sockname_unnamed,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
bind-getsockname,bind_getsockname,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
bind-getsockname,bind_getsockname,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
bind-getsockname,bind_getsockname,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,naked,ptrace,NOT-WIRED,
bind-getsockname,bind_getsockname,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
bind-getsockname,bind_getsockname,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
bind-getsockname,bind_getsockname,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,replay,ptrace,DECLINED-IN-MANIFEST,
bind-getsockname,bind_getsockname,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
bind-getsockname,bind_getsockname,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
bind-getsockname,bind_getsockname,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,chaos,ptrace,DECLINED-IN-MANIFEST,
bind-getsockname,bind_getsockname,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
bind-getsockname,bind_getsockname,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
bind-getsockname,bind_getsockname,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,custom,ptrace,DECLINED-IN-MANIFEST,
bind-getsockname,bind_getsockname,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
bind-getsockname,bind_getsockname,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
bind-getsockname,bind_getsockname,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
bind-getsockname,bind_getsockname,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
msync-writeback,msync_writeback,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=5 rc=0
msync-writeback,msync_writeback,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
msync-writeback,msync_writeback,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
msync-writeback,msync_writeback,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
msync-writeback,msync_writeback,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
msync-writeback,msync_writeback,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
msync-writeback,msync_writeback,naked,ptrace,NOT-WIRED,
msync-writeback,msync_writeback,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
msync-writeback,msync_writeback,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
msync-writeback,msync_writeback,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
msync-writeback,msync_writeback,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
